CounterID,EventDate,EventID,Country,visits
444,2020-02-10,71107,Other,2729
444,2020-02-10,10787,Russia,6829
444,2020-02-11,97366,Russia,3758
444,2020-02-11,18937,Other,6388
444,2020-02-12,39260,Other,9174
444,2020-02-12,12329,Russia,250
444,2020-02-13,70926,Russia,532
444,2020-02-13,56436,Other,1857
444,2020-02-14,52644,Other,9900
444,2020-02-14,25857,Russia,9141
444,2020-02-15,87547,Other,4782
444,2020-02-15,69075,Russia,1255
444,2020-02-16,95429,Other,7820
444,2020-02-16,21235,Russia,5816
444,2020-02-17,53430,Other,9393
444,2020-02-17,49070,Russia,9648
444,2020-02-18,81827,Other,1365
444,2020-02-18,34488,Russia,2815
444,2020-02-19,94608,Russia,2406
444,2020-02-19,17442,Other,6988
444,2020-02-20,59541,Russia,8828
444,2020-02-20,12008,Other,8511
444,2020-02-21,72226,Other,5126
444,2020-02-21,31519,Russia,9327
444,2020-02-22,62310,Russia,205
444,2020-02-22,28498,Other,4219
444,2020-02-23,61480,Other,9341
444,2020-02-23,41390,Russia,4832
444,2020-02-24,87411,Russia,1084
444,2020-02-24,28577,Other,6697
444,2020-02-25,82720,Other,4078
444,2020-02-25,26958,Russia,315
444,2020-02-26,74662,Other,4169
444,2020-02-26,25480,Russia,3136
444,2020-02-27,85541,Russia,3684
444,2020-02-27,10525,Other,1769
444,2020-02-28,44545,Other,4801
444,2020-02-28,35876,Russia,4003
444,2020-02-29,88678,Russia,6209
444,2020-02-29,51612,Other,151
444,2020-03-01,52578,Russia,4951
444,2020-03-01,20908,Other,9482
444,2020-03-02,79652,Russia,3862
444,2020-03-02,36105,Other,1728
444,2020-03-03,63343,Russia,6103
444,2020-03-03,55791,Other,9704
444,2020-03-04,97309,Russia,4892
444,2020-03-04,45164,Other,9817
444,2020-03-05,78796,Russia,2051
444,2020-03-05,67652,Other,4680
444,2020-03-06,93090,Russia,4388
444,2020-03-06,40487,Other,1854
444,2020-03-07,98931,Russia,7547
444,2020-03-07,42685,Other,6660
444,2020-03-08,81660,Other,6902
444,2020-03-08,32267,Russia,640
444,2020-03-09,99704,Russia,7521
444,2020-03-09,54104,Other,6172
444,2020-03-10,56853,Russia,1178
444,2020-03-10,14349,Other,5624
444,2020-03-11,72970,Other,5237
444,2020-03-11,22999,Russia,2127
444,2020-03-12,90018,Russia,4376
444,2020-03-12,45645,Other,6018
444,2020-03-13,50499,Russia,6814
444,2020-03-13,44822,Other,8147
444,2020-03-14,60061,Other,2729
444,2020-03-14,51840,Russia,7203
444,2020-03-15,81423,Other,1600
444,2020-03-15,30070,Russia,1561
444,2020-03-16,89975,Russia,3712
444,2020-03-16,65356,Other,583
444,2020-03-17,75191,Russia,730
444,2020-03-17,67588,Other,4882
444,2020-03-18,52183,Other,672
444,2020-03-18,17667,Russia,6349
444,2020-03-19,97720,Other,3009
444,2020-03-19,26718,Russia,6052
444,2020-03-20,34060,Russia,4420
444,2020-03-20,14070,Other,9240
444,2020-03-21,52759,Other,7615
444,2020-03-21,31553,Russia,3232
444,2020-03-22,46756,Russia,8039
444,2020-03-22,37727,Other,1501
444,2020-03-23,46171,Other,6164
444,2020-03-23,21047,Russia,5941
444,2020-03-24,93845,Other,8210
444,2020-03-24,88626,Russia,4112
444,2020-03-25,99560,Other,7747
444,2020-03-25,80943,Russia,4275
444,2020-03-26,60471,Russia,639
444,2020-03-26,22984,Other,5968
444,2020-03-27,94843,Russia,3928
444,2020-03-27,27128,Other,2696
444,2020-03-28,67936,Other,1366
444,2020-03-28,50826,Russia,9404
444,2020-03-29,71692,Russia,158
444,2020-03-29,34910,Other,2097
444,2020-03-30,97740,Other,9477
444,2020-03-30,71489,Russia,5965
444,2020-03-31,50754,Other,2953
444,2020-03-31,32672,Russia,5196
444,2020-04-01,75186,Other,9434
444,2020-04-01,15434,Russia,268
444,2020-04-02,67857,Other,2702
444,2020-04-02,44909,Russia,5912
444,2020-04-03,94000,Russia,2822
444,2020-04-03,13155,Other,100
444,2020-04-04,37313,Russia,5650
444,2020-04-04,24966,Other,151
444,2020-04-05,46162,Russia,9515
444,2020-04-05,44708,Other,3698
444,2020-04-06,96262,Russia,2768
444,2020-04-06,44564,Other,4404
444,2020-04-07,94992,Russia,1241
444,2020-04-07,57550,Other,384
444,2020-04-08,61658,Russia,8784
444,2020-04-08,34685,Other,9226
444,2020-04-09,60964,Russia,8176
444,2020-04-09,30493,Other,9411
444,2020-04-10,85691,Other,3586
444,2020-04-10,27254,Russia,3214
444,2020-04-11,91703,Other,2442
444,2020-04-11,41217,Russia,4874
444,2020-04-12,56808,Russia,4825
444,2020-04-12,42718,Other,3240
444,2020-04-13,74585,Russia,2122
444,2020-04-13,64741,Other,1053
444,2020-04-14,43004,Other,8847
444,2020-04-14,28951,Russia,2445
444,2020-04-15,77699,Other,3651
444,2020-04-15,72363,Russia,2100
444,2020-04-16,32107,Russia,121
444,2020-04-16,22553,Other,3189
444,2020-04-17,73818,Other,7633
444,2020-04-17,72768,Russia,9142
444,2020-04-18,91157,Other,743
444,2020-04-18,13121,Russia,597
444,2020-04-19,69054,Russia,1442
444,2020-04-19,26870,Other,5890
444,2020-04-20,49944,Russia,9412
444,2020-04-20,37027,Other,1704
444,2020-04-21,93772,Other,3878
444,2020-04-21,10588,Russia,945
444,2020-04-22,91701,Other,6131
444,2020-04-22,52304,Russia,742
444,2020-04-23,83237,Russia,2406
444,2020-04-23,52525,Other,3540
444,2020-04-24,58578,Other,2981
444,2020-04-24,40660,Russia,7353
444,2020-04-25,67646,Russia,2288
444,2020-04-25,18069,Other,807
444,2020-04-26,22794,Other,3681
444,2020-04-26,11051,Russia,7877
444,2020-04-27,72495,Russia,2926
444,2020-04-27,30824,Other,4722
444,2020-04-28,79814,Russia,2810
444,2020-04-28,68134,Other,6356
444,2020-04-29,50462,Russia,4355
444,2020-04-29,22658,Other,2992
444,2020-04-30,89850,Russia,302
444,2020-04-30,16643,Other,4626
444,2020-05-01,76487,Russia,9490
444,2020-05-01,39019,Other,7256
444,2020-05-02,36451,Other,8139
444,2020-05-02,25912,Russia,9097
444,2020-05-03,95911,Russia,8857
444,2020-05-03,40744,Other,8050
444,2020-05-04,70669,Russia,8173
444,2020-05-04,27147,Other,9398
444,2020-05-05,56370,Russia,4276
444,2020-05-05,10317,Other,1504
444,2020-05-06,65525,Other,2247
444,2020-05-06,41588,Russia,7133
444,2020-05-07,99745,Other,966
444,2020-05-07,76844,Russia,937
444,2020-05-08,96629,Other,4630
444,2020-05-08,91637,Russia,1683
444,2020-05-09,94409,Other,7821
444,2020-05-09,17899,Russia,6803
444,2020-05-10,95377,Russia,3281
444,2020-05-10,15071,Other,6821
444,2020-05-11,69288,Russia,2580
444,2020-05-11,59272,Other,5349
444,2020-05-12,62079,Other,569
444,2020-05-12,23796,Russia,894
444,2020-05-13,98998,Other,2686
444,2020-05-13,29843,Russia,2466
444,2020-05-14,42601,Russia,2143
444,2020-05-14,10112,Other,4156
444,2020-05-15,88157,Russia,2101
444,2020-05-15,16054,Other,4735
444,2020-05-16,64629,Other,6261
444,2020-05-16,35719,Russia,9296
444,2020-05-17,54651,Other,8876
444,2020-05-17,33728,Russia,3079
444,2020-05-18,80764,Russia,6933
444,2020-05-18,33143,Other,6528
444,2020-05-19,74946,Other,9733
444,2020-05-19,51627,Russia,1052
444,2020-05-20,47560,Other,7442
444,2020-05-20,23829,Russia,9284
444,2020-05-21,26277,Russia,7000
444,2020-05-21,16315,Other,7977
444,2020-05-22,52863,Other,468
444,2020-05-22,36422,Russia,7820
444,2020-05-23,56991,Russia,5762
444,2020-05-23,14030,Other,3019
444,2020-05-24,77455,Other,9721
444,2020-05-24,59362,Russia,2746
444,2020-05-25,75253,Other,7674
444,2020-05-25,28768,Russia,1016
444,2020-05-26,97926,Russia,6424
444,2020-05-26,96682,Other,1577
444,2020-05-27,80748,Other,5872
444,2020-05-27,73510,Russia,7254
444,2020-05-28,26396,Other,4144
444,2020-05-28,22212,Russia,6855
444,2020-05-29,96752,Russia,5586
444,2020-05-29,66827,Other,119
444,2020-05-30,91755,Russia,2512
444,2020-05-30,82148,Other,7459
444,2020-05-31,81964,Other,5754
444,2020-05-31,59931,Russia,9545
444,2020-06-01,38812,Other,1273
444,2020-06-01,12285,Russia,1376
444,2020-06-02,44160,Russia,3886
444,2020-06-02,33042,Other,9960
444,2020-06-03,55080,Russia,8456
444,2020-06-03,33542,Other,6256
444,2020-06-04,69116,Other,6616
444,2020-06-04,40474,Russia,3737
444,2020-06-05,93244,Other,5903
444,2020-06-05,66996,Russia,9954
444,2020-06-06,93852,Other,6412
444,2020-06-06,89055,Russia,9201
444,2020-06-07,71663,Other,9468
444,2020-06-07,50241,Russia,5781
444,2020-06-08,49527,Other,6231
444,2020-06-08,20882,Russia,5756
444,2020-06-09,53389,Other,9452
444,2020-06-09,17080,Russia,4181
444,2020-06-10,43566,Russia,396
444,2020-06-10,22575,Other,1974
444,2020-06-11,98985,Russia,9556
444,2020-06-11,43964,Other,4991
444,2020-06-12,35352,Other,7837
444,2020-06-12,34650,Russia,7970
444,2020-06-13,85863,Other,1084
444,2020-06-13,29697,Russia,2636
444,2020-06-14,88089,Russia,545
444,2020-06-14,72078,Other,5287
444,2020-06-15,63977,Other,5338
444,2020-06-15,18233,Russia,1594
444,2020-06-16,77563,Russia,577
444,2020-06-16,24453,Other,4462
444,2020-06-17,96877,Other,262
444,2020-06-17,62088,Russia,2860
444,2020-06-18,37626,Other,6409
444,2020-06-18,36865,Russia,5499
444,2020-06-19,98968,Other,7207
444,2020-06-19,70901,Russia,4969
444,2020-06-20,46365,Russia,3737
444,2020-06-20,36550,Other,4135
444,2020-06-21,46129,Russia,4777
444,2020-06-21,32585,Other,5422
444,2020-06-22,52837,Russia,2280
444,2020-06-22,26951,Other,8081
444,2020-06-23,80834,Other,8202
444,2020-06-23,29394,Russia,9013
444,2020-06-24,41459,Other,7349
444,2020-06-24,24154,Russia,9961
444,2020-06-25,73229,Other,2912
444,2020-06-25,72084,Russia,174
444,2020-06-26,77894,Other,4255
444,2020-06-26,56352,Russia,7831
444,2020-06-27,24536,Other,5657
444,2020-06-27,15891,Russia,7358
444,2020-06-28,74504,Other,265
444,2020-06-28,13129,Russia,5247
444,2020-06-29,46705,Other,1773
444,2020-06-29,15564,Russia,4841
444,2020-06-30,81992,Other,2524
444,2020-06-30,80919,Russia,5599
444,2020-07-01,44858,Other,3545
444,2020-07-01,33237,Russia,7012
444,2020-07-02,93831,Other,6899
444,2020-07-02,83836,Russia,7312
444,2020-07-03,91927,Russia,7449
444,2020-07-03,50480,Other,9999
444,2020-07-04,76184,Other,8119
444,2020-07-04,57681,Russia,5935
444,2020-07-05,54813,Russia,7048
444,2020-07-05,16244,Other,1907
444,2020-07-06,92997,Russia,134
444,2020-07-06,11121,Other,1470
444,2020-07-07,54215,Other,8991
444,2020-07-07,48799,Russia,7673
444,2020-07-08,29820,Other,7922
444,2020-07-08,10169,Russia,4304
444,2020-07-09,44194,Other,2403
444,2020-07-09,11830,Russia,3311
444,2020-07-10,97436,Other,2655
444,2020-07-10,19529,Russia,3878
444,2020-07-11,83981,Other,9576
444,2020-07-11,58317,Russia,1406
444,2020-07-12,72934,Other,7831
444,2020-07-12,31534,Russia,5725
444,2020-07-13,32527,Other,9962
444,2020-07-13,11006,Russia,1268
444,2020-07-14,51901,Other,2352
444,2020-07-14,21402,Russia,3436
444,2020-07-15,86915,Other,2460
444,2020-07-15,45937,Russia,2947
444,2020-07-16,94159,Russia,7429
444,2020-07-16,43688,Other,1025
444,2020-07-17,31473,Other,3340
444,2020-07-17,21078,Russia,4809
444,2020-07-18,88928,Other,8905
444,2020-07-18,15114,Russia,2201
444,2020-07-19,70747,Russia,3775
444,2020-07-19,23844,Other,8211
444,2020-07-20,90824,Other,469
444,2020-07-20,53204,Russia,9054
444,2020-07-21,71629,Russia,2499
444,2020-07-21,51717,Other,6208
444,2020-07-22,50953,Russia,2034
444,2020-07-22,44363,Other,8368
444,2020-07-23,81990,Other,2104
444,2020-07-23,20289,Russia,8608
444,2020-07-24,77017,Russia,7227
444,2020-07-24,73219,Other,4582
444,2020-07-25,55360,Russia,8090
444,2020-07-25,24661,Other,4906
444,2020-07-26,85447,Other,9475
444,2020-07-26,21032,Russia,7244
444,2020-07-27,36196,Russia,2846
444,2020-07-27,10807,Other,5707
444,2020-07-28,96377,Russia,104
444,2020-07-28,37638,Other,9561
444,2020-07-29,96650,Russia,3968
444,2020-07-29,67100,Other,8238
444,2020-07-30,90886,Russia,4981
444,2020-07-30,89825,Other,4705
444,2020-07-31,26205,Other,3641
444,2020-07-31,26069,Russia,5728
444,2020-08-01,97110,Other,3305
444,2020-08-01,18570,Russia,2037
444,2020-08-02,55265,Russia,3063
444,2020-08-02,26919,Other,3250
444,2020-08-03,79027,Russia,6615
444,2020-08-03,44105,Other,3610
444,2020-08-04,81221,Russia,3964
444,2020-08-04,44335,Other,2063
444,2020-08-05,94963,Other,2997
444,2020-08-05,64392,Russia,1171
444,2020-08-06,84246,Other,4321
444,2020-08-06,24402,Russia,3015
444,2020-08-07,23203,Other,736
444,2020-08-07,12997,Russia,5272
444,2020-08-08,77558,Other,8007
444,2020-08-08,15040,Russia,4482
444,2020-08-09,70671,Other,2256
444,2020-08-09,16537,Russia,5882
444,2020-08-10,81909,Other,6082
444,2020-08-10,67297,Russia,5908
444,2020-08-11,80273,Other,9666
444,2020-08-11,34378,Russia,6836
444,2020-08-12,46326,Russia,9073
444,2020-08-12,22084,Other,8262
444,2020-08-13,85274,Russia,1574
444,2020-08-13,70441,Other,7344
444,2020-08-14,20092,Other,9231
444,2020-08-14,12345,Russia,5571
444,2020-08-15,71041,Russia,9881
444,2020-08-15,59001,Other,3354
444,2020-08-16,81328,Other,9318
444,2020-08-16,17094,Russia,7689
444,2020-08-17,25696,Russia,996
444,2020-08-17,25175,Other,8300
444,2020-08-18,57737,Other,575
444,2020-08-18,25765,Russia,1824
444,2020-08-19,79625,Other,6494
444,2020-08-19,31056,Russia,1867
444,2020-08-20,94456,Other,2643
444,2020-08-20,13212,Russia,7033
444,2020-08-21,86448,Other,3652
444,2020-08-21,60225,Russia,5215
444,2020-08-22,99734,Other,4460
444,2020-08-22,14535,Russia,7958
444,2020-08-23,55199,Russia,4232
444,2020-08-23,54512,Other,5591
444,2020-08-24,58372,Russia,1388
444,2020-08-24,43636,Other,6626
444,2020-08-25,48584,Russia,433
444,2020-08-25,28387,Other,9177
444,2020-08-26,64588,Other,3470
444,2020-08-26,41155,Russia,2071
444,2020-08-27,72588,Other,2771
444,2020-08-27,47960,Russia,7884
444,2020-08-28,28835,Russia,7948
444,2020-08-28,26375,Other,2069
444,2020-08-29,78714,Russia,1628
444,2020-08-29,23042,Other,3618
444,2020-08-30,78992,Other,1961
444,2020-08-30,13302,Russia,5133
444,2020-08-31,83474,Russia,5321
444,2020-08-31,33655,Other,4100
444,2020-09-01,20743,Russia,3312
444,2020-09-01,19139,Other,3726
444,2020-09-02,85876,Other,7369
444,2020-09-02,18304,Russia,4278
444,2020-09-03,36600,Other,2821
444,2020-09-03,28213,Russia,7954
444,2020-09-04,86032,Other,7151
444,2020-09-04,14957,Russia,8671
444,2020-09-05,93704,Russia,1242
444,2020-09-05,20528,Other,6563
444,2020-09-06,96846,Other,425
444,2020-09-06,14593,Russia,802
444,2020-09-07,57834,Other,1986
444,2020-09-07,33515,Russia,9451
444,2020-09-08,71524,Other,5870
444,2020-09-08,53613,Russia,4869
444,2020-09-09,60304,Russia,1647
444,2020-09-09,20082,Other,9692
444,2020-09-10,61933,Other,2325
444,2020-09-10,55334,Russia,2183
444,2020-09-11,27242,Russia,1130
444,2020-09-11,25114,Other,7920
444,2020-09-12,22016,Russia,9940
444,2020-09-12,14093,Other,4101
444,2020-09-13,66328,Other,6836
444,2020-09-13,28319,Russia,8948
444,2020-09-14,82981,Other,6497
444,2020-09-14,68442,Russia,7158
444,2020-09-15,40588,Russia,8642
444,2020-09-15,27212,Other,7773
444,2020-09-16,94191,Other,4926
444,2020-09-16,49009,Russia,2741
444,2020-09-17,71893,Russia,4213
444,2020-09-17,12893,Other,6550
444,2020-09-18,44024,Russia,6922
444,2020-09-18,36827,Other,2327
444,2020-09-19,48135,Other,8688
444,2020-09-19,21660,Russia,5458
444,2020-09-20,62380,Other,6313
444,2020-09-20,37587,Russia,2902
444,2020-09-21,90576,Other,7923
444,2020-09-21,77433,Russia,4131
444,2020-09-22,46698,Russia,329
444,2020-09-22,45792,Other,9493
444,2020-09-23,86808,Russia,3051
444,2020-09-23,48277,Other,315
444,2020-09-24,97028,Other,3235
444,2020-09-24,24768,Russia,1875
444,2020-09-25,94867,Russia,4045
444,2020-09-25,51238,Other,3202
444,2020-09-26,82701,Russia,7988
444,2020-09-26,47882,Other,357
444,2020-09-27,67749,Russia,757
444,2020-09-27,46796,Other,6365
444,2020-09-28,78031,Other,3853
444,2020-09-28,15023,Russia,4274
444,2020-09-29,29339,Russia,5211
444,2020-09-29,22431,Other,610
444,2020-09-30,47514,Other,3555
444,2020-09-30,32419,Russia,5757
444,2020-10-01,62389,Russia,7267
444,2020-10-01,37908,Other,3426
444,2020-10-02,86481,Other,6475
444,2020-10-02,13063,Russia,673
444,2020-10-03,89310,Russia,6376
444,2020-10-03,67943,Other,7588
444,2020-10-04,68288,Russia,7780
444,2020-10-04,60113,Other,2533
444,2020-10-05,95816,Other,8106
444,2020-10-05,46063,Russia,8424
444,2020-10-06,69868,Other,4770
444,2020-10-06,41062,Russia,8961
444,2020-10-07,90425,Other,1888
444,2020-10-07,27684,Russia,2370
444,2020-10-08,79957,Russia,4567
444,2020-10-08,39447,Other,3802
444,2020-10-09,81144,Russia,1130
444,2020-10-09,74241,Other,2288
444,2020-10-10,61886,Russia,5236
444,2020-10-10,56944,Other,3532
444,2020-10-11,92999,Other,6468
444,2020-10-11,29149,Russia,7511
444,2020-10-12,15417,Russia,9140
444,2020-10-12,10382,Other,6157
444,2020-10-13,82365,Other,8944
444,2020-10-13,31772,Russia,3131
444,2020-10-14,53498,Russia,8088
444,2020-10-14,25206,Other,122
444,2020-10-15,88423,Russia,8787
444,2020-10-15,63213,Other,5710
444,2020-10-16,49177,Other,9972
444,2020-10-16,17071,Russia,8979
444,2020-10-17,14557,Russia,1772
444,2020-10-17,13763,Other,6898
444,2020-10-18,82835,Other,8327
444,2020-10-18,10813,Russia,7857
444,2020-10-19,49129,Other,882
444,2020-10-19,17134,Russia,8344
444,2020-10-20,23750,Russia,4713
444,2020-10-20,19786,Other,5523
444,2020-10-21,74327,Other,6962
444,2020-10-21,34913,Russia,3326
444,2020-10-22,48470,Other,1401
444,2020-10-22,10161,Russia,245
444,2020-10-23,50297,Russia,6681
444,2020-10-23,49715,Other,1028
444,2020-10-24,93202,Other,7305
444,2020-10-24,74908,Russia,2762
444,2020-10-25,11064,Russia,7174
444,2020-10-25,10117,Other,8115
444,2020-10-26,70050,Other,4548
444,2020-10-26,36511,Russia,6155
444,2020-10-27,89568,Other,7010
444,2020-10-27,76173,Russia,7928
444,2020-10-28,59640,Other,8736
444,2020-10-28,45169,Russia,9361
444,2020-10-29,63198,Russia,6509
444,2020-10-29,28241,Other,1091
444,2020-10-30,87191,Russia,4329
444,2020-10-30,58790,Other,6055
444,2020-10-31,53111,Russia,1010
444,2020-10-31,23668,Other,3866
444,2020-11-01,87488,Russia,1701
444,2020-11-01,60465,Other,2683
444,2020-11-02,63427,Other,5321
444,2020-11-02,39921,Russia,4685
444,2020-11-03,76388,Russia,2502
444,2020-11-03,16352,Other,2353
444,2020-11-04,99214,Russia,1691
444,2020-11-04,46337,Other,8555
444,2020-11-05,54161,Other,6830
444,2020-11-05,49195,Russia,6759
444,2020-11-06,90876,Russia,2572
444,2020-11-06,24644,Other,4116
444,2020-11-07,60439,Other,835
444,2020-11-07,13896,Russia,5238
444,2020-11-08,65026,Russia,5813
444,2020-11-08,20233,Other,2533
444,2020-11-09,56450,Other,9515
444,2020-11-09,54260,Russia,5915
444,2020-11-10,63550,Other,1479
444,2020-11-10,51954,Russia,2410
444,2020-11-11,94072,Russia,1734
444,2020-11-11,79809,Other,6517
444,2020-11-12,35771,Other,6168
444,2020-11-12,17703,Russia,8768
444,2020-11-13,87996,Other,6824
444,2020-11-13,52597,Russia,851
444,2020-11-14,98771,Other,5608
444,2020-11-14,29888,Russia,8601
444,2020-11-15,81531,Other,6855
444,2020-11-15,33030,Russia,3084
444,2020-11-16,87229,Other,7290
444,2020-11-16,51698,Russia,7005
444,2020-11-17,69432,Other,1985
444,2020-11-17,48197,Russia,7929
444,2020-11-18,73175,Russia,9197
444,2020-11-18,69392,Other,7240
444,2020-11-19,95735,Other,3151
444,2020-11-19,43064,Russia,7768
444,2020-11-20,80116,Russia,3296
444,2020-11-20,57832,Other,2513
444,2020-11-21,45593,Other,6461
444,2020-11-21,23387,Russia,5071
444,2020-11-22,68704,Other,2141
444,2020-11-22,39126,Russia,8760
444,2020-11-23,52092,Russia,1371
444,2020-11-23,45203,Other,9766
444,2020-11-24,96496,Other,5306
444,2020-11-24,10658,Russia,2245
444,2020-11-25,50877,Russia,2612
444,2020-11-25,34592,Other,3824
444,2020-11-26,78055,Russia,5740
444,2020-11-26,54917,Other,5768
444,2020-11-27,75762,Russia,8922
444,2020-11-27,29324,Other,4687
444,2020-11-28,89134,Other,7025
444,2020-11-28,40510,Russia,9652
444,2020-11-29,49600,Other,3239
444,2020-11-29,13088,Russia,785
444,2020-11-30,85938,Other,7879
444,2020-11-30,30694,Russia,3739
444,2020-12-01,75164,Other,6760
444,2020-12-01,69125,Russia,1597
444,2020-12-02,26271,Other,5992
444,2020-12-02,11187,Russia,2068
444,2020-12-03,87791,Russia,8093
444,2020-12-03,84725,Other,5457
444,2020-12-04,89842,Russia,3476
444,2020-12-04,42125,Other,112
444,2020-12-05,69694,Other,5062
444,2020-12-05,49610,Russia,4561
444,2020-12-06,32721,Russia,9295
444,2020-12-06,14646,Other,1225
444,2020-12-07,75186,Russia,5541
444,2020-12-07,43860,Other,6203
444,2020-12-08,68591,Russia,6108
444,2020-12-08,13298,Other,1199
444,2020-12-09,52603,Other,2666
444,2020-12-09,24214,Russia,6556
444,2020-12-10,39792,Russia,6472
444,2020-12-10,28414,Other,7328
444,2020-12-11,95174,Russia,3494
444,2020-12-11,32148,Other,4445
444,2020-12-12,90425,Russia,1645
444,2020-12-12,35796,Other,171
444,2020-12-13,76200,Other,4475
444,2020-12-13,54126,Russia,3007
444,2020-12-14,85709,Russia,876
444,2020-12-14,82548,Other,1100
444,2020-12-15,40003,Russia,2295
444,2020-12-15,26111,Other,7129
444,2020-12-16,94485,Russia,7645
444,2020-12-16,70982,Other,5287
444,2020-12-17,80138,Russia,4067
444,2020-12-17,27327,Other,7794
444,2020-12-18,57948,Russia,2661
444,2020-12-18,15759,Other,8380
444,2020-12-19,57612,Russia,7096
444,2020-12-19,14654,Other,8540
444,2020-12-20,78177,Other,5772
444,2020-12-20,74464,Russia,1544
444,2020-12-21,82750,Russia,6845
444,2020-12-21,62110,Other,5842
444,2020-12-22,38819,Other,2473
444,2020-12-22,36936,Russia,5568
444,2020-12-23,75219,Other,7763
444,2020-12-23,35707,Russia,3181
444,2020-12-24,39992,Russia,1181
444,2020-12-24,16327,Other,4342
444,2020-12-25,26628,Other,4126
444,2020-12-25,22467,Russia,2140
444,2020-12-26,75362,Russia,6683
444,2020-12-26,14398,Other,3777
444,2020-12-27,92739,Other,8074
444,2020-12-27,29201,Russia,4260
444,2020-12-28,85615,Other,2743
444,2020-12-28,41902,Russia,3990
444,2020-12-29,41905,Russia,6229
444,2020-12-29,12244,Other,1907
444,2020-12-30,91528,Other,5224
444,2020-12-30,42968,Russia,9741
444,2020-12-31,95048,Russia,6169
444,2020-12-31,77441,Other,4532
555,2020-01-01,98772,Other,3480
555,2020-01-01,12115,Russia,9242
555,2020-01-02,63878,Russia,4958
555,2020-01-02,31470,Other,9213
555,2020-01-03,34357,Russia,2246
555,2020-01-03,21270,Other,7395
555,2020-01-04,95175,Russia,8404
555,2020-01-04,76186,Other,2896
555,2020-01-05,52820,Other,7858
555,2020-01-05,45812,Russia,1592
555,2020-01-06,67171,Other,2937
555,2020-01-06,19992,Russia,7187
555,2020-01-07,39929,Other,7464
555,2020-01-07,30229,Russia,6469
555,2020-01-08,99686,Other,8093
555,2020-01-08,95491,Russia,5762
555,2020-01-09,89262,Russia,6941
555,2020-01-09,65063,Other,2811
555,2020-01-10,97609,Russia,3154
555,2020-01-10,34643,Other,579
555,2020-01-11,67413,Russia,7715
555,2020-01-11,49812,Other,6741
555,2020-01-12,85803,Russia,5194
555,2020-01-12,22368,Other,4699
555,2020-01-13,90020,Other,4954
555,2020-01-13,26403,Russia,7441
555,2020-01-14,31684,Russia,4860
555,2020-01-14,13357,Other,7984
555,2020-01-15,95401,Other,5910
555,2020-01-15,45145,Russia,8204
555,2020-01-16,66570,Russia,6306
555,2020-01-16,13296,Other,6793
555,2020-01-17,84346,Other,3351
555,2020-01-17,74419,Russia,2493
555,2020-01-18,95781,Russia,6091
555,2020-01-18,89412,Other,8808
555,2020-01-19,77013,Russia,6851
555,2020-01-19,38704,Other,9507
555,2020-01-20,75855,Russia,5788
555,2020-01-20,49625,Other,715
555,2020-01-21,67696,Russia,8513
555,2020-01-21,53011,Other,237
555,2020-01-22,42625,Russia,5482
555,2020-01-22,33760,Other,4989
555,2020-01-23,45441,Russia,2145
555,2020-01-23,23395,Other,3100
555,2020-01-24,36299,Other,3923
555,2020-01-24,15840,Russia,2421
555,2020-01-25,24942,Russia,1799
555,2020-01-25,12134,Other,7606
555,2020-01-26,24540,Other,9114
555,2020-01-26,14837,Russia,9806
555,2020-01-27,45034,Russia,2189
555,2020-01-27,43666,Other,3265
555,2020-01-28,74238,Russia,292
555,2020-01-28,32151,Other,2123
555,2020-01-29,98078,Russia,1349
555,2020-01-29,81752,Other,9137
555,2020-01-30,91137,Russia,840
555,2020-01-30,19146,Other,6711
555,2020-01-31,95529,Russia,6434
555,2020-01-31,38610,Other,4306
555,2020-02-01,89912,Other,1232
555,2020-02-01,29612,Russia,6913
555,2020-02-02,62100,Russia,9933
555,2020-02-02,48621,Other,7465
555,2020-02-03,65667,Russia,9720
555,2020-02-03,26536,Other,2641
555,2020-02-04,72785,Other,1281
555,2020-02-04,19496,Russia,2452
555,2020-02-05,27862,Other,3273
555,2020-02-05,27574,Russia,108
555,2020-02-06,80882,Other,9621
555,2020-02-06,38948,Russia,1960
555,2020-02-07,55032,Other,9385
555,2020-02-07,26977,Russia,9303
555,2020-02-08,93322,Other,6986
555,2020-02-08,39371,Russia,6264
555,2020-02-09,31423,Russia,8585
555,2020-02-09,18850,Other,4565
555,2020-02-10,78812,Russia,7254
555,2020-02-10,47155,Other,6519
555,2020-02-11,83219,Russia,6398
555,2020-02-11,62817,Other,5342
555,2020-02-12,65115,Other,1052
555,2020-02-12,50845,Russia,242
555,2020-02-13,67028,Other,2896
555,2020-02-13,38283,Russia,9318
555,2020-02-14,38106,Other,1615
555,2020-02-14,15592,Russia,3547
555,2020-02-15,97795,Russia,9832
555,2020-02-15,39101,Other,6307
555,2020-02-16,82555,Other,6855
555,2020-02-16,78922,Russia,5324
555,2020-02-17,85721,Russia,7606
555,2020-02-17,29699,Other,9816
555,2020-02-18,82322,Other,4520
555,2020-02-18,16906,Russia,4366
555,2020-02-19,49551,Other,6043
555,2020-02-19,29163,Russia,9166
555,2020-02-20,73777,Other,977
555,2020-02-20,25805,Russia,491
555,2020-02-21,98667,Russia,352
555,2020-02-21,19680,Other,3034
555,2020-02-22,88155,Other,5375
555,2020-02-22,75161,Russia,5415
555,2020-02-23,93573,Other,1011
